Facility,FiscalYear,ProgramId,ObjectCodeId,CurrentModifiedAmount,PreEncumberedAmount,EncumberedAmount,ExpendedAmount,ProjectedAmount,PriorYearActualAmount,TotalObligated,,,,,,
HDQ,2021,41,179,6000.00,0.00,0.00,14370.70,515.36,0.00,,,,,,,
HDQ,2021,44,37,284757.00,0.00,0.00,256144.96,4310.96,0.00,,,,,,,
HDQ,2021,41,241,0.00,0.00,0.00,11135.78,25000.00,0.00,,,,,,,
HDQ,2021,43,408,13356827.00,0.00,0.00,10568071.54,0.00,0.00,,,,,,,
HDQ,2021,43,409,1576354.00,0.00,0.00,0.00,,,,,,,,,
HDQ,2021,41,747,1158898.00,0.00,0.00,1528170.52,0.00,0.00,,,,,,,
HDQ,2021,43,37,2932076.00,0.00,0.00,2648217.15,108202.66,0.00,,,,,,,
HDQ,2021,43,1,6088274.00,0.00,0.00,6115942.63,235685.59,0.00,,,,,,,
HDQ,2021,41,174,0.00,0.00,0.00,79782.79,416.81,0.00,,,,,,,
HDQ,2021,41,177,12000.00,0.00,0.00,9350.39,702.84,0.00,,,,,,,
HDQ,2021,43,291,10000.00,0.00,0.00,45482.18,0.00,0.00,,,,,,,
HDQ,2021,41,37,2885327.00,0.00,0.00,1595350.18,68320.14,0.00,,,,,,,
HDQ,2021,41,411,1579658.00,0.00,0.00,0.00,0.00,0.00,,,,,,,
HDQ,2021,39,37,953431.00,0.00,0.00,889686.13,44119.67,0.00,,,,,,,
HDQ,2021,39,46,34042.00,0.00,0.00,32101.15,1373.99,0.00,,,,,,,
HDQ,2021,41,291,12000.00,0.00,0.00,28649.32,10740.96,0.00,,,,,,,
HDQ,2021,44,45,16740.00,0.00,0.00,17330.04,5648.59,0.00,,,,,,,
HDQ,2021,41,746,1445669.00,0.00,0.00,1397374.00,0.00,0.00,,,,,,,
HDQ,2021,44,59,20000.00,0.00,0.00,3289.20,45887.09,0.00,,,,,,,
HDQ,2021,41,1,4127404.00,0.00,0.00,4176196.14,158857.45,0.00,,,,,,,
HDQ,2021,41,408,441224.00,0.00,0.00,286617.07,0.00,0.00,,,,,,,
HDQ,2021,41,754,19598.00,0.00,0.00,0.00,0.00,0.00,,,,,,,
HDQ,2021,41,735,215471.00,0.00,0.00,0.00,202875.00,0.00,,,,,,,
HDQ,2021,39,45,5048.00,0.00,0.00,3786.04,146.19,0.00,,,,,,,
HDQ,2021,41,409,99746.00,0.00,0.00,0.00,0.00,0.00,,,,,,,
HDQ,2021,41,178,183990.00,0.00,0.00,116870.87,146573.21,0.00,,,,,,,
HDQ,2021,39,48,231609.00,0.00,0.00,264457.74,11120.77,0.00,,,,,,,
HDQ,2021,41,480,0.00,0.00,0.00,53058.00,,,,,,,,,
HDQ,2021,41,239,0.00,0.00,0.00,15204.40,0.00,0.00,,,,,,,
HDQ,2021,41,426,0.00,0.00,0.00,317843.39,,,,,,,,,
HDQ,2021,43,412,0.00,0.00,0.00,875188.47,,,,,,,,,
HDQ,2021,41,727,0.00,0.00,0.00,18500.00,0.00,0.00,,,,,,,
HDQ,2021,43,58,0.00,0.00,0.00,1835.59,0.00,0.00,,,,,,,
HDQ,2021,41,45,0.00,0.00,0.00,1567.06,61.43,0.00,,,,,,,
HDQ,2021,41,173,0.00,0.00,0.00,28309.56,0.00,0.00,,,,,,,
HDQ,2021,43,57,0.00,0.00,0.00,8008.49,0.00,0.00,,,,,,,
HDQ,2021,44,57,0.00,0.00,0.00,1066.66,,,,,,,,,
HDQ,2021,39,21,0.00,0.00,0.00,3536.28,141.45,0.00,,,,,,,
LCIW,2021,57,45,1100.00,0.00,0.00,3051.27,,,,,,,,,
LCIW,2021,57,711,5186.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,2,698,15715.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,57,128,10000.00,0.00,22325.00,0.00,,,,,,,,,
LCIW,2021,57,232,79000.00,0.00,3880.00,0.00,,,,,,,,,
LCIW,2021,57,174,0.00,0.00,0.00,1600.00,,,,,,,,,
LCIW,2021,57,231,90000.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,2,164,1300.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,2,387,0.00,0.00,315.28,0.00,,,,,,,,,
LCIW,2021,2,158,5000.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,2,48,8803.00,0.00,0.00,5926.41,,,,,,,,,
LCIW,2021,57,38,0.00,0.00,0.00,2157.82,,,,,,,,,
LCIW,2021,59,46,2025.00,0.00,0.00,272.30,,,,,,,,,
LCIW,2021,57,178,20000.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,2,742,18783.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,57,85,0.00,0.00,2600.00,0.00,,,,,,,,,
LCIW,2021,57,282,0.00,0.00,0.00,2103.75,,,,,,,,,
LCIW,2021,2,63,2000.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,2,230,20000.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,2,282,5000.00,0.00,1855.33,0.00,,,,,,,,,
LCIW,2021,59,48,30600.00,0.00,0.00,1637.19,,,,,,,,,
LCIW,2021,57,37,5271357.00,0.00,0.00,733992.70,,,,,,,,,
LCIW,2021,57,20,0.00,0.00,0.00,195.58,,,,,,,,,
LCIW,2021,57,225,36799.00,0.00,3482.00,18.16,,,,,,,,,
LCIW,2021,57,39,73000.00,0.00,0.00,12903.58,,,,,,,,,
LCIW,2021,59,764,75000.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,57,1,12883311.00,0.00,0.00,1790337.16,,,,,,,,,
LCIW,2021,2,225,23009.00,0.00,2910.65,27.07,,,,,,,,,
LCIW,2021,57,86,10000.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,57,131,30000.00,0.00,4020.00,0.00,,,,,,,,,
LCIW,2021,2,51,0.00,0.00,0.00,740.00,,,,,,,,,
LCIW,2021,57,51,20000.00,0.00,0.00,3428.00,,,,,,,,,
LCIW,2021,57,801,0.00,0.00,4954.26,0.00,,,,,,,,,
LCIW,2021,59,37,74800.00,0.00,0.00,7462.86,,,,,,,,,
LCIW,2021,57,320,0.00,0.00,19810.00,190.00,,,,,,,,,
LCIW,2021,2,745,0.00,0.00,0.00,9471.00,,,,,,,,,
LCIW,2021,57,304,0.00,0.00,9710.88,0.00,,,,,,,,,
LCIW,2021,57,735,4279.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,2,735,5319.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,57,241,100000.00,0.00,2724.00,0.00,,,,,,,,,
LCIW,2021,57,242,100000.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,57,9,108445.00,0.00,0.00,65529.38,,,,,,,,,
LCIW,2021,59,2,0.00,0.00,0.00,1609.30,,,,,,,,,
LCIW,2021,57,3,137620.00,0.00,0.00,11312.39,,,,,,,,,
LCIW,2021,57,5,0.00,0.00,0.00,101419.29,,,,,,,,,
LCIW,2021,57,135,60000.00,0.00,10071.36,0.00,,,,,,,,,
LCIW,2021,57,799,0.00,0.00,86308.71,21640.93,,,,,,,,,
LCIW,2021,2,80,2500.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,57,240,310000.00,0.00,4102.27,6.81,,,,,,,,,
LCIW,2021,2,57,4128.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,2,287,5505.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,57,727,65582.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,57,239,67151.00,0.00,7696.84,0.00,,,,,,,,,
LCIW,2021,57,186,0.00,0.00,0.00,1.50,,,,,,,,,
LCIW,2021,59,763,30000.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,2,1,382201.00,0.00,0.00,60814.77,,,,,,,,,
LCIW,2021,59,1,161580.00,0.00,0.00,17963.69,,,,,,,,,
LCIW,2021,2,3,16380.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,57,2,92738.00,0.00,0.00,209397.05,,,,,,,,,
LCIW,2021,59,766,1098887.00,0.00,145939.92,52402.87,,,,,,,,,
LCIW,2021,2,711,57500.00,0.00,0.00,3971.57,,,,,,,,,
LCIW,2021,2,240,5000.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,57,293,274274.00,0.00,141077.43,0.00,,,,,,,,,
LCIW,2021,2,46,6825.00,0.00,0.00,961.11,,,,,,,,,
LCIW,2021,57,158,25652.00,0.00,1721.05,951.02,,,,,,,,,
LCIW,2021,57,145,3348.00,0.00,3.68,0.00,,,,,,,,,
LCIW,2021,2,85,2500.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,2,9,0.00,0.00,0.00,5387.08,,,,,,,,,
LCIW,2021,2,37,204051.00,0.00,0.00,26517.96,,,,,,,,,
LCIW,2021,2,177,75000.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,57,306,0.00,0.00,4915.27,0.00,,,,,,,,,
LCIW,2021,2,747,1409409.00,0.00,0.00,1356055.00,,,,,,,,,
LCIW,2021,57,179,58985.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,57,170,0.00,0.00,252.00,0.00,,,,,,,,,
LCIW,2021,57,291,0.00,0.00,24480.00,0.00,,,,,,,,,
LCIW,2021,57,46,188033.00,0.00,0.00,30160.97,,,,,,,,,
LCIW,2021,2,755,294117.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,2,2,0.00,0.00,0.00,1018.71,,,,,,,,,
LCIW,2021,57,260,0.00,0.00,0.00,402.61,,,,,,,,,
LCIW,2021,2,120,7335.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,2,179,163000.00,0.00,0.00,4188.90,,,,,,,,,
LCIW,2021,2,172,8500.00,0.00,12336.00,0.00,,,,,,,,,
LCIW,2021,59,767,25000.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,57,177,70000.00,0.00,0.00,0.00,,,,,,,,,
LCIW,2021,57,237,400000.00,0.00,14783.18,14188.63,,,,,,,,,
LCIW,2021,57,48,1371000.00,0.00,0.00,175886.86,,,,,,,,,
LSP,2021,5,230,0.00,0.00,0.00,23924.00,0.00,133228.00,,,,,,,
LSP,2021,5,120,180931.00,0.00,360777.00,92255.00,0.00,384282.00,,,,,,,
LSP,2021,55,761,30000.00,0.00,0.00,2185.00,0.00,3153.00,,,,,,,
LSP,2021,5,242,0.00,0.00,86921.00,28153.00,0.00,174248.00,,,,,,,
LSP,2021,54,3,0.00,0.00,0.00,733.00,0.00,3582.00,,,,,,,
LSP,2021,5,121,0.00,0.00,0.00,1000.00,0.00,0.00,,,,,,,
LSP,2021,5,145,30000.00,0.00,6908.00,123.00,0.00,11335.00,,,,,,,
LSP,2021,4,158,80000.00,0.00,53222.00,16590.00,0.00,137199.00,,,,,,,
LSP,2021,5,45,43000.00,0.00,0.00,13391.00,0.00,44592.00,,,,,,,
LSP,2021,54,806,0.00,0.00,0.00,46871.00,,,,,,,,,
LSP,2021,5,742,43101.00,0.00,0.00,0.00,,,,,,,,,
LSP,2021,4,3,11000.00,0.00,0.00,23881.00,0.00,1887.00,,,,,,,
LSP,2021,4,46,25000.00,0.00,0.00,6628.00,0.00,19475.00,,,,,,,
LSP,2021,4,135,50000.00,0.00,3200.00,3761.00,0.00,57709.00,,,,,,,
LSP,2021,4,1,1710715.00,0.00,0.00,473733.00,0.00,1649666.00,,,,,,,
LSP,2021,4,764,0.00,0.00,0.00,4342.00,,,,,,,,,
LSP,2021,4,178,2243183.00,0.00,0.00,436557.00,0.00,2184671.00,,,,,,,
LSP,2021,4,745,28931.00,0.00,0.00,56816.00,0.00,0.00,,,,,,,
LSP,2021,55,763,50000.00,0.00,0.00,0.00,0.00,26913.00,,,,,,,
LSP,2021,5,135,246338.00,0.00,116774.00,32353.00,0.00,167075.00,,,,,,,
LSP,2021,4,387,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,
LSP,2021,5,247,0.00,0.00,0.00,11621.00,0.00,122046.00,,,,,,,
LSP,2021,54,2,0.00,0.00,0.00,366.00,0.00,18376.00,,,,,,,
LSP,2021,55,806,0.00,0.00,0.00,131500.00,,,,,,,,,
LSP,2021,54,764,160000.00,0.00,48835.00,9989.00,0.00,82780.00,,,,,,,
LSP,2021,5,225,300000.00,0.00,0.00,56699.00,0.00,212612.00,,,,,,,
LSP,2021,5,800,0.00,0.00,0.00,166617.00,,,,,,,,,
LSP,2021,4,247,0.00,0.00,0.00,241.00,0.00,175.00,,,,,,,
LSP,2021,5,39,60000.00,0.00,0.00,42759.00,0.00,150853.00,,,,,,,
LSP,2021,54,763,163977.00,0.00,0.00,0.00,,,,,,,,,
LSP,2021,54,768,95000.00,0.00,0.00,0.00,,,,,,,,,
LSP,2021,5,249,0.00,0.00,0.00,2296.00,0.00,103363.00,,,,,,,
LSP,2021,54,46,7998.00,0.00,0.00,1791.00,0.00,6447.00,,,,,,,
LSP,2021,4,230,0.00,0.00,0.00,4222.00,0.00,24883.00,,,,,,,
LSP,2021,5,2,695391.00,0.00,0.00,1959980.00,0.00,8368191.00,,,,,,,
LSP,2021,5,3,500000.00,0.00,0.00,234128.00,0.00,829267.00,,,,,,,
LSP,2021,5,245,0.00,0.00,1906.00,0.00,,,,,,,,,
LSP,2021,5,320,1626794.00,0.00,1346486.00,273907.00,0.00,1604621.00,,,,,,,
LSP,2021,5,735,12053.00,0.00,0.00,12435.00,0.00,26724.00,,,,,,,
LSP,2021,55,769,50000.00,0.00,0.00,0.00,,,,,,,,,
LSP,2021,4,179,0.00,0.00,0.00,118.00,0.00,1855.00,,,,,,,
LSP,2021,4,48,75000.00,0.00,0.00,49164.00,0.00,203525.00,,,,,,,
LSP,2021,5,46,955000.00,0.00,0.00,249069.00,0.00,927628.00,,,,,,,
LSP,2021,4,698,142039.00,0.00,0.00,136457.00,0.00,222722.00,,,,,,,
LSP,2021,5,802,0.00,0.00,33304.00,0.00,,,,,,,,,
LSP,2021,5,229,6350000.00,0.00,59980.00,438260.00,0.00,4512074.00,,,,,,,
LSP,2021,4,134,89500.00,0.00,89500.00,1131.00,0.00,5974.00,,,,,,,
LSP,2021,5,740,0.00,0.00,0.00,96200.00,0.00,221355.00,,,,,,,
LSP,2021,5,255,0.00,0.00,14999.00,57870.00,0.00,325738.00,,,,,,,
LSP,2021,4,241,0.00,0.00,0.00,1563.00,0.00,-142.00,,,,,,,
LSP,2021,4,57,0.00,0.00,0.00,525.00,,,,,,,,,
LSP,2021,5,233,0.00,0.00,0.00,4714.00,0.00,66758.00,,,,,,,
LSP,2021,5,727,404501.00,0.00,0.00,0.00,0.00,191008.00,,,,,,,
LSP,2021,4,80,65000.00,0.00,0.00,79.00,0.00,101300.00,,,,,,,
LSP,2021,4,186,0.00,0.00,0.00,3.00,0.00,135.00,,,,,,,
LSP,2021,5,21,0.00,0.00,0.00,3898.00,0.00,10723.00,,,,,,,
LSP,2021,5,283,0.00,0.00,0.00,743.00,,,,,,,,,
LSP,2021,5,77,0.00,0.00,0.00,1680.00,0.00,406.00,,,,,,,
LSP,2021,5,799,0.00,0.00,1566526.00,0.00,,,,,,,,,
LSP,2021,5,9,145695.00,0.00,0.00,429725.00,0.00,1493956.00,,,,,,,
LSP,2021,4,233,0.00,0.00,0.00,0.00,0.00,1837.00,,,,,,,
LSP,2021,5,80,100000.00,0.00,0.00,2098.00,0.00,2977.00,,,,,,,
LSP,2021,4,56,0.00,0.00,0.00,72.00,0.00,0.00,,,,,,,
LSP,2021,4,37,630727.00,0.00,0.00,143913.00,0.00,443195.00,,,,,,,
LSP,2021,5,295,0.00,0.00,9444.00,2556.00,0.00,8350.00,,,,,,,
LSP,2021,5,291,1700000.00,0.00,1092558.00,56470.00,0.00,1000972.00,,,,,,,
LSP,2021,4,2,0.00,0.00,0.00,0.00,0.00,28093.00,,,,,,,
LSP,2021,4,9,0.00,0.00,0.00,7655.00,0.00,21834.00,,,,,,,
LSP,2021,5,51,155350.00,0.00,0.00,434.00,0.00,1612.00,,,,,,,
LSP,2021,5,240,347189.00,0.00,19533.00,102982.00,0.00,68023.00,,,,,,,
LSP,2021,4,58,4308.00,0.00,0.00,0.00,,,,,,,,,
LSP,2021,4,173,0.00,0.00,0.00,2041.00,0.00,15684.00,,,,,,,
LSP,2021,4,63,0.00,0.00,0.00,994.00,,,,,,,,,
LSP,2021,5,711,1883.00,0.00,0.00,0.00,,,,,,,,,
LSP,2021,5,293,530405.00,0.00,629810.00,86367.00,0.00,609544.00,,,,,,,
LSP,2021,4,239,60045.00,0.00,0.00,0.00,0.00,55398.00,,,,,,,
LSP,2021,5,20,0.00,0.00,0.00,1285.00,0.00,17346.00,,,,,,,
LSP,2021,54,1,528969.00,0.00,0.00,128696.00,0.00,448935.00,,,,,,,
LSP,2021,4,755,670111.00,0.00,0.00,26232.00,0.00,335544.00,,,,,,,
LSP,2021,4,282,0.00,0.00,0.00,1046.00,0.00,10216.00,,,,,,,
LSP,2021,5,58,3849.00,0.00,0.00,202.00,0.00,4607.00,,,,,,,
LSP,2021,4,85,0.00,0.00,0.00,0.00,0.00,4606.00,,,,,,,
LSP,2021,5,63,0.00,0.00,0.00,8496.00,0.00,4779.00,,,,,,,
LSP,2021,5,239,1000000.00,0.00,0.00,36903.00,0.00,748354.00,,,,,,,
LSP,2021,5,64,4500.00,0.00,0.00,0.00,0.00,1169.00,,,,,,,
LSP,2021,5,173,0.00,0.00,0.00,1891.00,0.00,7723.00,,,,,,,
LSP,2021,5,256,1967312.00,0.00,378632.00,481036.00,0.00,3420592.00,,,,,,,
LSP,2021,54,766,4846894.00,0.00,712252.00,566661.00,0.00,3005360.00,,,,,,,
LSP,2021,5,57,0.00,0.00,0.00,543.00,0.00,11314.00,,,,,,,
LSP,2021,4,237,0.00,0.00,0.00,654.00,0.00,1885.00,,,,,,,
LSP,2021,4,711,248219.00,0.00,0.00,50062.00,0.00,297971.00,,,,,,,
LSP,2021,5,237,4500000.00,0.00,0.00,405980.00,0.00,4155635.00,,,,,,,
LSP,2021,4,735,0.00,0.00,0.00,2761.00,0.00,61008.00,,,,,,,
LSP,2021,5,174,0.00,0.00,0.00,1412.00,,,,,,,,,
LSP,2021,55,764,3895000.00,0.00,487421.00,114461.00,0.00,2388491.00,,,,,,,
LSP,2021,5,1,65700695.00,0.00,0.00,15271532.00,0.00,55971184.00,,,,,,,
LSP,2021,5,734,0.00,0.00,0.00,1900.00,0.00,12625.00,,,,,,,
LSP,2021,4,174,0.00,0.00,0.00,55000.00,0.00,55708.00,,,,,,,
LSP,2021,5,231,650000.00,0.00,28794.00,147319.00,0.00,1001855.00,,,,,,,
LSP,2021,54,767,75000.00,0.00,0.00,0.00,0.00,56858.00,,,,,,,
LSP,2021,4,260,0.00,0.00,0.00,138.00,0.00,0.00,,,,,,,
LSP,2021,5,158,172500.00,0.00,78184.00,51128.00,0.00,183746.00,,,,,,,
LSP,2021,4,225,65000.00,0.00,0.00,7198.00,0.00,19397.00,,,,,,,
LSP,2021,4,747,10114365.00,0.00,0.00,9976919.00,0.00,8564277.00,,,,,,,
LSP,2021,54,48,75235.00,0.00,0.00,16044.00,0.00,67950.00,,,,,,,
LSP,2021,5,5,0.00,0.00,0.00,604782.00,0.00,2167278.00,,,,,,,
LSP,2021,55,767,550000.00,0.00,0.00,0.00,0.00,233241.00,,,,,,,
LSP,2021,5,48,6695000.00,0.00,0.00,1719953.00,0.00,7008154.00,,,,,,,
LSP,2021,4,177,1950000.00,0.00,0.00,156549.00,0.00,1878601.00,,,,,,,
LSP,2021,54,37,205896.00,0.00,0.00,46722.00,0.00,160214.00,,,,,,,
LSP,2021,4,120,356471.00,0.00,23955.00,11092.00,0.00,116319.00,,,,,,,
LSP,2021,4,231,0.00,0.00,0.00,328.00,0.00,608.00,,,,,,,
LSP,2021,5,290,0.00,0.00,0.00,6140.00,0.00,19250.00,,,,,,,
LSP,2021,5,282,34100.00,0.00,67012.00,220630.00,0.00,793987.00,,,,,,,
LSP,2021,5,94,0.00,0.00,0.00,600.00,0.00,0.00,,,,,,,
LSP,2021,4,232,0.00,0.00,0.00,1219.00,0.00,1491.00,,,,,,,
LSP,2021,5,730,0.00,0.00,0.00,2652.00,0.00,0.00,,,,,,,
LSP,2021,5,232,477905.00,0.00,57602.00,146913.00,0.00,957734.00,,,,,,,
LSP,2021,5,85,0.00,0.00,121885.00,6629.00,0.00,66782.00,,,,,,,
LSP,2021,5,168,0.00,0.00,26739.00,3008.00,0.00,31970.00,,,,,,,
LSP,2021,5,241,162789.00,0.00,11558.00,387108.00,0.00,1675255.00,,,,,,,
LSP,2021,5,7,0.00,0.00,0.00,10939.00,0.00,168.00,,,,,,,
LSP,2021,4,51,0.00,0.00,0.00,434.00,0.00,1612.00,,,,,,,
LSP,2021,54,50,0.00,0.00,0.00,0.00,,,,,,,,,
LSP,2021,5,50,0.00,0.00,0.00,0.00,0.00,434.00,,,,,,,
LSP,2021,55,765,225000.00,0.00,144150.00,0.00,0.00,108700.00,,,,,,,
LSP,2021,5,37,26986602.00,0.00,0.00,6060772.00,0.00,20624192.00,,,,,,,
LSP,2021,4,88,0.00,0.00,0.00,878.00,0.00,175548.00,,,,,,,
LSP,2021,5,88,190000.00,0.00,0.00,20462.00,0.00,91808.00,,,,,,,
RCC,2021,4,173,0.00,0.00,0.00,15402.40,0.00,12450.88,,,,,,,
RCC,2021,4,387,0.00,0.00,0.00,-2280.75,,,,,,,,,
RCC,2021,4,2,0.00,0.00,0.00,10442.20,9840.88,4431.25,,,,,,,
RCC,2021,4,177,160000.00,0.00,0.00,139155.56,8316.00,137257.47,,,,,,,
RCC,2021,5,164,0.00,0.00,0.00,1523.85,0.00,2658.20,,,,,,,
RCC,2021,4,158,0.00,0.00,1212.85,13341.35,0.00,13990.95,,,,,,,
RCC,2021,54,1,180181.00,0.00,0.00,110726.65,17356.20,175144.35,,,,,,,
RCC,2021,54,764,0.00,0.00,0.00,462.18,2000.00,5869.36,,,,,,,
RCC,2021,5,145,0.00,0.00,0.00,5241.03,0.00,19063.00,,,,,,,
RCC,2021,5,1,14507875.00,0.00,0.00,12248786.00,439908.78,12373261.48,,,,,,,
RCC,2021,5,143,0.00,0.00,0.00,5945.60,0.00,5616.11,,,,,,,
RCC,2021,4,179,85960.00,0.00,0.00,69370.00,6370.00,107739.38,,,,,,,
RCC,2021,5,174,0.00,0.00,0.00,17580.69,0.00,12020.31,,,,,,,
RCC,2021,4,225,8941.00,0.00,0.00,292.65,200.00,1387.70,,,,,,,
RCC,2021,4,282,0.00,0.00,0.00,2269.00,100.00,79000.00,,,,,,,
RCC,2021,4,1,603980.00,0.00,0.00,620756.14,18232.68,530374.99,,,,,,,
RCC,2021,4,178,350000.00,0.00,0.00,268359.11,70586.00,426824.50,,,,,,,
RCC,2021,5,387,0.00,0.00,0.00,-19.08,0.00,0.00,,,,,,,
RCC,2021,54,766,1293981.00,0.00,3230.19,912888.99,90000.00,871156.88,,,,,,,
RCC,2021,5,173,0.00,0.00,0.00,89.94,,,,,,,,,
RCC,2021,5,799,0.00,0.00,16557.37,-98057.08,0.00,-99677.10,,,,,,,
RCC,2021,54,768,0.00,0.00,0.00,29125.00,,,,,,,,,
RCC,2021,4,186,0.00,0.00,0.00,121.00,0.00,118.00,,,,,,,
RCC,2021,5,158,49000.00,0.00,3388.77,20678.78,500.00,30421.66,,,,,,,
RCC,2021,5,2,109169.00,0.00,0.00,2096959.99,729199.50,1097298.24,,,,,,,
RCC,2021,5,286,0.00,0.00,0.00,71.01,,,,,,,,,
RCC,2021,54,46,2188.00,0.00,0.00,1625.81,71.01,1726.97,,,,,,,
RCC,2021,5,9,32297.00,0.00,0.00,153757.47,7712.61,103479.51,,,,,,,
RCC,2021,5,77,0.00,0.00,0.00,195.00,195.00,0.00,,,,,,,
RCC,2021,5,48,1609011.00,0.00,0.00,1696387.14,65218.90,1714894.27,,,,,,,
RCC,2021,5,233,20000.00,0.00,0.00,4846.80,-24617.16,6129.71,,,,,,,
RCC,2021,4,735,6666.00,0.00,0.00,895.40,0.00,978.40,,,,,,,
RCC,2021,5,283,0.00,0.00,0.00,2913.95,0.00,9399.95,,,,,,,
RCC,2021,4,704,0.00,0.00,0.00,1150.00,0.00,2269.30,,,,,,,
RCC,2021,5,80,0.00,0.00,0.00,4246.72,0.00,5128.65,,,,,,,
RCC,2021,5,295,2000.00,0.00,0.00,0.00,0.00,0.00,,,,,,,
RCC,2021,4,747,1210852.00,0.00,0.00,1154264.00,0.00,1060463.00,,,,,,,
RCC,2021,4,85,0.00,0.00,0.00,434.00,0.00,375.00,,,,,,,
RCC,2021,5,256,849000.00,0.00,0.00,305218.66,13000.00,333185.99,,,,,,,
RCC,2021,4,9,0.00,0.00,0.00,10301.71,595.99,13962.78,,,,,,,
RCC,2021,4,730,0.00,0.00,0.00,76.50,,,,,,,,,
RCC,2021,5,232,0.00,0.00,0.00,300641.03,20000.00,277243.02,,,,,,,
RCC,2021,5,20,0.00,0.00,0.00,4740.21,144.40,1594.28,,,,,,,
RCC,2021,4,48,93569.00,0.00,0.00,52485.98,1912.42,67492.74,,,,,,,
RCC,2021,5,242,0.00,0.00,0.00,24600.60,1000.00,52940.39,,,,,,,
RCC,2021,5,7,0.00,0.00,0.00,4164.73,543.23,0.00,,,,,,,
RCC,2021,5,735,12717.00,0.00,0.00,917.00,0.00,917.00,,,,,,,
RCC,2021,5,6,0.00,0.00,0.00,27252.40,0.00,1682.07,,,,,,,
RCC,2021,5,88,135599.00,0.00,0.00,72705.01,0.00,30079.51,,,,,,,
RCC,2021,54,37,72253.00,0.00,0.00,27592.35,11039.71,54061.30,,,,,,,
RCC,2021,5,239,0.00,0.00,0.00,60.00,40.00,59662.00,,,,,,,
RCC,2021,4,37,242195.00,0.00,0.00,154140.01,5777.39,210997.60,,,,,,,
RCC,2021,5,255,0.00,0.00,0.00,27208.46,2000.00,61056.35,,,,,,,
RCC,2021,5,51,0.00,0.00,0.00,9964.00,387.44,11897.00,,,,,,,
RCC,2021,4,241,0.00,0.00,0.00,15.49,0.00,28.92,,,,,,,
RCC,2021,5,21,0.00,0.00,0.00,0.00,5.08,1190.06,,,,,,,
RCC,2021,5,727,34600.00,0.00,6800.00,30800.00,-11900.00,32375.00,,,,,,,
RCC,2021,4,57,6000.00,0.00,0.00,0.00,0.00,1973.00,,,,,,,
RCC,2021,5,730,0.00,0.00,0.00,585.11,235.86,2032.41,,,,,,,
RCC,2021,5,285,0.00,0.00,0.00,-216.10,,,,,,,,,
RCC,2021,5,57,7124.00,0.00,0.00,2761.86,150.00,2216.07,,,,,,,
RCC,2021,4,711,53217.00,0.00,0.00,15574.37,0.00,6267.81,,,,,,,
RCC,2021,5,50,0.00,0.00,0.00,-140.17,0.00,140.17,,,,,,,
RCC,2021,5,85,20000.00,0.00,1137.41,28230.84,500.00,-3683.74,,,,,,,
RCC,2021,5,58,0.00,0.00,0.00,1043.34,0.00,411.00,,,,,,,
RCC,2021,5,731,0.00,0.00,0.00,203.00,0.00,430.00,,,,,,,
RCC,2021,4,724,20908.00,0.00,0.00,0.00,0.00,19913.93,,,,,,,
RCC,2021,5,37,5392627.00,0.00,0.00,5108276.54,182198.16,4822848.34,,,,,,,
RCC,2021,54,48,47565.00,0.00,0.00,17415.80,757.52,26475.16,,,,,,,
RCC,2021,5,293,90470.00,0.00,14433.00,72886.80,5920.20,72261.40,,,,,,,
RCC,2021,5,237,1673366.00,0.00,1845.50,993750.29,70000.00,1063683.11,,,,,,,
RCC,2021,5,734,0.00,0.00,0.00,278.50,0.00,278.50,,,,,,,
RCC,2021,4,755,206562.00,0.00,0.00,149328.00,32759.56,231787.95,,,,,,,
